124,323,50,38,55,917,0,1.2,24.8,71,103
124,324,50,38,56,678,0,1.48,25.6,64,102
123,322,50,38,56,680,0,1.47,25.4,66,102
123,322,50,38,56,550,0,1.4,25.2,66,100
123,322,50,38,56,227,0,1.53,24.2,68,100
123,322,50,38,56,71,0,1.38,22.9,71,99
132,330,54,38,56,22,0,0.91,22.1,75,98
136,334,55,38,61,1,3.995,0.72,21.2,80,100
131,334,56,38,61,0,1.224,0.72,19.7,93,102
130,331,56,38,60,0,0,0.75,19.5,95,102
130,333,55,38,57,0,0,0.76,19.6,96,101
132,333,55,38,57,0,0,0.48,19.6,97,101
131,333,54,38,56,0,0,0.59,19.5,98,100
132,334,55,38,55,0,0.289,0.56,19.3,99,100
135,339,55,38,56,0,0.799,0.77,18.4,99,101
139,345,58,38,61,0,2.584,0.77,18,100,103
137,343,55,38,61,0,0.034,0.7,17.9,100,103
137,344,54,38,61,15,0.017,0.66,17.7,100,102
138,344,54,38,60,135,0,0.69,18.2,100,102
132,339,53,38,60,327,0,0.83,19.4,100,103
131,340,54,38,60,535,0,0.77,20.8,86,103
132,343,55,38,61,723,0,1.12,21.6,72,103
132,345,55,38,61,847,0,1.79,22.5,65,103
128,341,53,38,60,905,0,1.37,23.6,61,104
127,341,54,38,60,774,0,1.28,24.5,56,103
126,340,53,38,59,656,0,1.51,25.4,52,104
126,341,53,38,59,602,0,1.32,25.7,49,101
125,340,52,38,59,706,0,1.91,25.8,50,101
125,339,52,38,59,475,0,1.79,24.3,63,102
122,337,51,38,59,128,0,2.06,23.5,66,100
122,337,51,38,59,42,0,1.67,22.8,69,98
123,338,52,38,59,10,0,0.61,21.7,74,97
123,337,53,38,57,0,0,0.34,20.2,83,96
123,338,54,38,56,0,0,0.31,19.1,89,96
123,338,53,38,54,0,0,0.33,18.3,93,95
123,338,52,38,51,0,0,0.29,17.8,96,95
123,339,52,38,49,0,0,0.35,17.3,97,94
123,339,52,38,48,0,0,0.17,17,99,93
124,339,53,38,48,0,0,0.28,17.4,99,93
123,339,53,38,47,0,0,0.26,17.6,100,93
120,339,53,38,47,0,0,0.35,17.6,100,93
120,339,53,38,47,12,0,0.74,17.4,100,92
117,337,52,38,47,47,0,0.75,17.8,100,92
117,337,52,38,47,120,0,1.27,18.8,98,92
117,337,52,38,47,282,0,1.04,19.9,93,93
119,338,53,38,47,430,0,0.76,21.8,83,92
120,339,53,38,47,604,0,1.24,23.2,75,93
119,338,53,38,47,826,0,1.38,24,70,92
127,344,57,38,47,653,0,1.62,24.7,69,94
